review_id,header,review,date,reviewer,location,rev_n_ratings,rating,brand_base_urls,name,country,category,price,n_ratings
50273,Diplomatico reserva exclusivia,"Wow, this is some good stuff!Very complex rum, so many flavours like fruit and nuts, vanilla.Easy to drink, but still burns",2018-05-24,Tamara,Netherlands,18,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50263,One of the Best,"Nice and sweet, easy to sip.  I will definitely get this again once the Total Wine near me has it in stock again.  Like the Plantation 20th a bit more but not by much.",2018-05-24,Mike Meyer,United States,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50073,One of my favourites,Always have a bottle at home. Sweet with lots of toffee.In Germany sold as Ron Botucal.,2018-05-16,Guido,Germany,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
50055,Insulin chock,Much much too sweet for me. More liquor than rum. So for those how want liquor to the coffe it maybe OK.,2018-05-15,Stefan Persson,Sweden,34,5,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49988,Pre mňa najvyváženejší 12-ročný rum,"Ďalšou trofejov do mojej zbierky rumov je tento veľmi známy kúsok. Zaujímavý rum za dobrú cenu, ktorý prekvapí svojou sviežou chuťou a krásnym dizajnom.Fľaša: veľmi krásna fľaša vyrobená z mliečneho skla, ktoré má svoju jednu základnú výhodu - neviete koľko vám z runu ubudlo...ale to je moj subjektívny názor. Fľaša je zaujímavo tvarovaná do typicky pirátskeho štýlu ""zapečatená"" tradičnou korkovou zátkou. Nie je tu čo vytknúť.Vôňa: každá voňa je tu pekne uložená a primerane prezentovaná, najviac mi tu preniká vôňa vanilky, pod ktorou sa potláča vôňa citrusových plodov, bielej čokolády, medu a trocha dreva. Krásne vybalancované.Chuť: chiť je sladká tak akurát, prevládaju tu chute medu, sviežych citrusov a bielej čokolády. Zakončenie je stredne dlhé avšak príjemne sa stráca sladká chuť a nie je cítiť alkohol.Záver: tento kúsok ke proste jednotka medzi 12-ročnými rumami. Poteší každého milovníku rumov...aj keď osobne skôr preferujem suchšie rumy, tento je pre mňa príjemné prekvapenie a večerné posedenie na letný večer. Odporúčam každému, kto chce ochutnať kvalitu",2018-05-12,Richard B.,Slovakia,19,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49980,Very aromatic and smooth,My first impression was one of taste and aroma. It burst of chocolate and cherry and it was hard not to keep the glass at my nose. As it finally went down I smiled at the smoothness it showed and pleasant aftertaste it provided. I’m looking forward to the next time.,2018-05-12,Dan,United States,1,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49946,My absolute favourite!,I fell in love with this one from a first sip! I was truly blown away + that pricetag?.. omg! It is my winner so far!,2018-05-11,Dmitri,Malta,24,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49916,Enjoy,The Diplomatico is a piece of my personal collection.I love this rum.,2018-05-10,Nicola,Italy,15,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49879,Diplomatico Reserva Exclusiva,"My favorite, very smooth and tasty. I enjoy every sip.",2018-05-09,Ľuboš,Slovakia,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49789,Solid,"This is a great solid rum with taste of vanilla, caramel and fruits. Best rum for that price! Totally recommend!",2018-05-05,Sven,Switzerland,6,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49732,My Current Fave,"To be honest, I'd have to say this is my favorite rum so far. I am new to the rum scene but have taste tested approximately 25 plus rums and this beats them all. Its just so perfectly dark and rich with a beautiful taste of vanilla, caramel and roasted nuts with a perfect kick on the release. I would give this a perfect 10 but I have so many more rums to try. To me, this is the perfect sipping rum at an extremely low price! You can not go wrong here if you appreciate a sweet rum.",2018-05-04,Mike,United States,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49723,Finom RUM,Az alapkészletben mindenképpen ott a helye. Kezdő rum kedvelőknek az alap rumja.,2018-05-03,Robert,Hungary,1,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49686,Round,"Color ambra dark, very Creamy, a balanced aroma of caramel,syrup, bit and oak, the alcool taste is very soft",2018-05-02,Mayo,Italy,11,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49678,Great distinct taste,Sipping rum #1.This rum is by far my favorite sipping rum. Distinct taste with deep aroma's!,2018-05-02,Vranckuh,Netherlands,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49643,Bästa hittils,Djup färg enorm doft och en maffig smak med mycket sötma,2018-05-01,Mikael Gånemo,Sweden,5,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49609,Very Tasty,Intense sweet rum with a strong treacle/toffee flavour smell  leading very similar to Ron Millario Solero 15 (Which is quite a bit cheaper in Australia) Taste follows through,2018-04-29,Kim,Australia,50,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49533,Smooth taste,This rum has very smooth taste so it is very good either as is or mixed up in coctails.,2018-04-27,P.D.,Czech Republic,14,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49420,Great Value,One of my first rums and will always be stocked for now on. Complex flavor yet not overwhelming or strong. Perfect for an occasional drink on a warm day or a rum tasting with friends. For the price ($31 where I live) It's hard to find a rum to beat it.,2018-04-24,Eric,United States,3,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49393,Very smooth and sweet,"It is a really nice and sweet experience taste this rum plain on baloom. Very aromatic and good bodies and mustered on mouth. If you want a nice and kind rum, this is a good choice.",2018-04-24,Ramon,"Venezuela, Bolivarian Republic of",5,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49370,Too sugary for me,"Nauseously sweet! Apparently, there are 40 grams of added sugar per liter in this, um, rum? liqueur? - and lots of other cloying additives like added vanilla. Also, the description above is wrong. This is not a 12-yr old rum, nor is it ""aged...for on average 12 years"". It is made from a blend of rums aged up to 12 years. Big difference.",2018-04-23,bigrumfan,United States,3,3,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49348,"Quite sweet, but very nice sipping rum","Interesting and mellow straight out if the bottle. It only gets softer as it airs. Very warm, molasses/vanilla scent and flavor. Sweeter than most rums, but generally very enjoyable. Possibly the best sipping rum available at this price point.",2018-04-23,Captain Jack Finchington,United States,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49304,Smooth as silk,Been deinking rum for years but always as a mix. This is my first real sipper and its awesome. So smooth even the wife loves it!,2018-04-21,Ant,Australia,3,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49263,Una raffinatezza del Venezuela,"Il Diplomático Reserva Exclusiva, invecchiato 12 anni, è un rum molto pregiato, dal gusto dolce, caramellato, ma delicato e piacevole.Una perla del Venezuela che non ha bisogno di tante presentazioni, tanti sono i premi che questo blasonato rum ha vinto negli anni.",2018-04-19,Zoltan Redbeard,Switzerland,10,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49256,One of the best,A super easy rum to drink neat or on the rocks. One of the few rums that women will drink straight just for the flavour. You can taste the vanilla and caramel,2018-04-19,Billy,Canada,4,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49200,Classic rum,Must try if you like sweet rum. Someone claims a quality but I like this rum.,2018-04-18,Tomas,Czech Republic,16,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49172,Always a good choice,"Very classical rum, very good. Nice on flavours, with orange and vanilla, sweet, good after taste. If you want to be on safe side, this is always good choice.",2018-04-17,Theodora,Slovenia,31,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49165,Highly enjoyable rum,"Seeing all the high reviews on the site i decided to give it a go, and what a decision that was! To start off this rum is sweet and has a nice burn to it. While others might not like the sweetness I think it's perfect the way it is. Currently this is my favorite rum and can easily be enjoyed sipped or mixed. Highly recommend.",2018-04-17,Brandon,United States,10,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49138,surprenant,"Pour le nez et le goût on va dans le même sens, soit dans le fruit rouge. Belle longueur, Couleur ambré/brun",2018-04-16,Sylvain Lussier,Canada,25,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49134,Better then some rums for 100 euros,"14.04.2018Хорош. Запах очень приятный, совершенно не жжот. Вкус очень мягкий и сбалансированный. Именно сбалансированный...Нету не приятного послевкусия. Но и не могу сказать, что после вкусие очень выражено... скорее ощущения, что ты выпил, оценил, и скорее снова наполнять бокал...Сладость, но не приторно. Очень приятный Ром.Вкус очень «глубокий», не поверхностный.За эти деньги, а на сегодняшний день я могу его приобрести  в ранее 40 евро за бутылку, - это очень ценное приобретение.14.05.2018Update my raiting for this Rum - 9",2018-04-16,Samurdavidov,Latvia,42,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49106,Sweet and easy,"Itˋs a nice, sweet and easy rum for guests. Not for the hard ones.",2018-04-15,Thomas Zaschka,Germany,2,5,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49097,A good place to start,"A beautiful and perfectly blended rum, a real crowd pleaser with the goal of spoiling the masses. Nothing dangerous here, if you like rum you will like this.",2018-04-15,Emil,Denmark,6,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49085,Excelent,"The best rum I have yet tasted, extremely smooth and tasteful..",2018-04-15,Jo,Greece,2,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
49033,Excellent rapport qualité prix,"Pas fracassant mais très bon et très ""goutu"". Du même calibre que le Don Papa classique : très agréable à boire et très parfumé.",2018-04-14,SARRAZIN,France,8,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48997,Another favorite,"I like this a lot - it's smoothness and the hints of chocolate in it... Perhaps a little bit on the sweet side, but I like how easy it is to drink. It's up there with the better ones...",2018-04-13,Ranger,Sweden,3,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48944,Really nice and affordable sipping rum,"Somewhat creamy, pretty smooth and a caramel nose. Tastes sweet, but I prefer rums that tend to be a bit sweeter.",2018-04-12,Brian,Netherlands,3,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48871,"Sweet, that's for sure!","I think it's a solid 7. good (-ish) for value (depends where you buy it of course!), but I think it is not a real sipping rum. For this price there are far more superior rums with way more balance and complexity... But for mixing I would recommend!",2018-04-10,András Péter Balogh,Hungary,13,7,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48833,Smooth,This is easily the smoothest sipping rum I've ever tasted. And I come from the Caribbean so I've sampled a a fair few rums in my 47 years on this planet. But this is my favourite.Keep up the good work Diplomatico!,2018-04-08,Jason,United Kingdom,2,10,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48778,Diplomatico,For my opinion. This must be a standard in every bar.,2018-04-07,Stijn,Belgium,10,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48775,this is my favorite,"very good rum form me, very soft sweet smell, smooth taste, sweet, good for sipping, also good with cigar, like this rom, smell could be more dominant",2018-04-07,Kekso,Slovakia,11,9,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
48771,Great sipping rum,I was thoroughly impressed drinking this rum as a sipping rum. It did not have any fuel based flavor to it. The first taste I had was a cinnamon flavor which got me hooked having another double shot. I would buy a bottle and put it in my bar. Again straight no coke needed. Enjoy!,2018-04-07,Troy,United States,28,8,https://www.rumratings.com/brands/316-diplomatico-reserva-exclusiva,Diplomatico Reserva Exclusiva,Venezuela,Aged,36.78,1440
